 1, [1],[[0, -5000, 0], [0, -5000, 0]]
 1, [0, 0.0, 0],[1, 1, 1, 1, 1, 1],[[1, [1],[[0, -5000, 0], [0, -5000, 0]]]],[],0
 53,206,220,205000000000,0.0076300000000000005,[[9.085000000000001e-08], [9.085000000000001e-08], [9.085000000000001e-08]],78846153846.15384,5.95e-07,0
 54,220,233,205000000000,0.0076300000000000005,[[9.085000000000001e-08], [9.085000000000001e-08], [9.085000000000001e-08]],78846153846.15384,5.95e-07,0
 55,233,246,205000000000,0.0076300000000000005,[[9.085000000000001e-08], [9.085000000000001e-08], [9.085000000000001e-08]],78846153846.15384,5.95e-07,0
 56,246,259,205000000000,0.004860000000000001,[[4.5640000000000004e-08], [4.5640000000000004e-08], [4.5640000000000004e-08]],78846153846.15384,1.1800000000000001e-07,0
 57,259,272,205000000000,0.0034000000000000002,[[2.291e-08], [2.291e-08], [2.291e-08]],78846153846.15384,2.89e-08,0
 58,272,287,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 59,287,308,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 60,308,329,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 61,4,25,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 62,25,46,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 63,46,63,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 64,63,77,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 65,77,90,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 66,90,105,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 67,105,121,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 68,273,288,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 69,288,309,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 70,309,330,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 71,5,26,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 72,26,47,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 73,47,64,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 74,64,78,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 75,78,91,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 76,91,106,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 77,106,122,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 78,289,310,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 79,310,331,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 80,6,27,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 81,27,48,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 82,48,65,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 83,65,79,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 84,79,92,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 85,92,107,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 86,107,123,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 87,123,138,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 88,290,311,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 89,311,332,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 90,7,28,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 91,28,49,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 92,49,66,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 93,66,80,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 94,80,93,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 95,93,108,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 96,108,124,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 97,124,139,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 98,139,157,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 99,291,312,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 100,312,333,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 101,8,29,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 102,29,50,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 103,50,67,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 104,67,81,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 105,81,94,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 106,94,109,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 107,109,125,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 108,125,140,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 109,140,158,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 110,158,175,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 111,292,313,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 112,313,334,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 113,9,30,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 114,30,51,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 115,51,68,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 116,68,82,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 117,82,95,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 118,95,110,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 119,110,126,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 120,126,141,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 121,141,159,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 122,159,176,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 123,293,314,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 124,314,335,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 125,10,31,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 126,31,52,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 127,52,69,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 128,69,83,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 129,83,96,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 130,96,111,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 131,111,127,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 132,127,142,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 133,142,160,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 134,160,177,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 135,177,192,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 136,294,315,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 137,315,336,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 138,11,32,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 139,32,53,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 140,53,70,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 141,70,84,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 142,84,97,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 143,97,112,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 144,112,128,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 145,128,143,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 146,143,161,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 147,161,178,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 148,178,193,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 149,193,207,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 150,274,295,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 151,295,316,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 152,316,337,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 153,12,33,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 154,98,113,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 155,113,129,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 156,129,144,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 157,144,162,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 158,162,179,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 159,179,194,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 160,194,208,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 161,208,221,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 162,221,234,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 163,234,247,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 164,247,260,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 165,260,275,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 166,275,296,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 167,296,317,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 168,317,338,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 169,13,34,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 170,99,114,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 171,114,130,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 172,130,145,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 173,145,163,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 174,163,180,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 175,180,195,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 176,195,209,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 177,209,222,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 178,222,235,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 179,235,248,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 180,248,261,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 181,261,276,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 182,276,297,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 183,297,318,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 184,318,339,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 185,14,35,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 186,115,131,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 187,131,146,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 188,146,164,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 189,164,181,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 190,181,196,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 191,196,210,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 192,210,223,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 193,223,236,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 194,236,249,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 195,249,262,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 196,262,277,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 197,277,298,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 198,298,319,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 199,319,340,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 200,15,36,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 201,132,147,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 202,147,165,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 203,165,182,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 204,182,197,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 205,197,211,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 206,211,224,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 207,224,237,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 208,237,250,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 209,250,263,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 210,263,278,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 211,278,299,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 212,299,320,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 213,320,341,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 214,16,37,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 215,37,54,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 216,148,166,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 217,166,183,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 218,183,198,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 219,198,212,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 220,212,225,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 221,225,238,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 222,238,251,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 223,251,264,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 224,264,279,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 225,279,300,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 226,300,321,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 227,321,342,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 228,17,38,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 229,38,55,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 230,149,167,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 231,167,184,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 232,184,199,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 233,199,213,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 234,213,226,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 235,226,239,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 236,239,252,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 237,252,265,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 238,265,280,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 239,280,301,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 240,301,322,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 241,322,343,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 242,18,39,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 243,39,56,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 244,150,168,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 245,168,185,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 246,185,200,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 247,200,214,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 248,214,227,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 249,227,240,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 250,240,253,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 251,253,266,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 252,266,281,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 253,281,302,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 254,302,323,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 255,323,344,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 256,19,40,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 257,40,57,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 258,57,71,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 259,151,169,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 260,169,186,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 261,186,201,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 262,201,215,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 263,215,228,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 264,228,241,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 265,241,254,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 266,254,267,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 267,267,282,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 268,282,303,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 269,303,324,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 270,324,345,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 271,20,41,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 272,41,58,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 273,58,72,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 274,72,85,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 275,85,100,205000000000,0.0034000000000000002,[[2.291e-08], [2.291e-08], [2.291e-08]],78846153846.15384,2.89e-08,0
 276,100,116,205000000000,0.0034000000000000002,[[2.291e-08], [2.291e-08], [2.291e-08]],78846153846.15384,2.89e-08,0
 277,116,133,205000000000,0.0034000000000000002,[[2.291e-08], [2.291e-08], [2.291e-08]],78846153846.15384,2.89e-08,0
 278,133,152,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 279,152,170,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 280,170,187,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 281,187,202,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
 282,202,216,205000000000,0.00217,[[1.238e-08], [1.238e-08], [1.238e-08]],78846153846.15384,6.07e-09,0
